id,timestamp,season,holiday,workingday,weather,temp,temp_feel,humidity,windspeed,demand,temp_category
5446,2018-01-01 23:00:00,spring,No,No,Clear or partly cloudy,,21.97,51.0,19.9995,3.367295829986474,Mild
5447,2018-01-02 00:00:00,spring,Yes,No,Clear or partly cloudy,16.4,20.455,40.0,31.0009,3.6635616461296463,Mild
5448,2018-01-02 01:00:00,spring,Yes,No,Clear or partly cloudy,14.76,16.665,43.0,27.9993,2.4849066497880004,Mild
5449,2018-01-02 02:00:00,spring,Yes,No,Clear or partly cloudy,14.76,15.91,34.0,30.0026,1.9459101490553128,Mild
5450,2018-01-02 04:00:00,spring,Yes,No,Clear or partly cloudy,,12.88,45.0,22.0028,1.3862943611198906,Mild
5451,2018-01-02 05:00:00,spring,Yes,No,Clear or partly cloudy,,12.88,45.0,22.0028,1.3862943611198906,Mild
5452,2018-01-02 06:00:00,spring,Yes,No,Clear or partly cloudy,10.66,11.365,41.0,26.0027,2.6390573296152584,Mild
5453,2018-01-02 07:00:00,spring,Yes,No,Clear or partly cloudy,9.84,10.605,32.0,26.0027,2.772588722239781,Mild
5454,2018-01-02 08:00:00,spring,Yes,No,Clear or partly cloudy,9.84,11.365,35.0,16.9979,3.970291913552122,Mild
5455,2018-01-02 09:00:00,spring,Yes,No,Clear or partly cloudy,9.84,12.88,35.0,0.0,4.219507705176107,Mild
5456,2018-01-02 10:00:00,spring,Yes,No,Clear or partly cloudy,10.66,12.12,35.0,19.0012,4.691347882229144,Mild
5457,2018-01-02 11:00:00,spring,Yes,No,Clear or partly cloudy,10.66,10.605,35.0,32.9975,5.1647859739235145,Mild
5458,2018-01-02 12:00:00,spring,Yes,No,Clear or partly cloudy,11.48,13.635,36.0,16.9979,5.308267697401205,Mild
5459,2018-01-02 13:00:00,spring,Yes,No,Clear or partly cloudy,12.3,13.635,36.0,19.9995,5.170483995038151,Mild
5460,2018-01-02 14:00:00,spring,Yes,No,Clear or partly cloudy,,13.635,36.0,27.9993,5.017279836814924,Mild
5461,2018-01-02 15:00:00,spring,Yes,No,Clear or partly cloudy,11.48,12.12,38.0,30.0026,5.123963979403259,Mild
5462,2018-01-02 16:00:00,spring,Yes,No,Clear or partly cloudy,10.66,11.365,35.0,27.9993,5.0369526024136295,Mild
5463,2018-01-02 17:00:00,spring,Yes,No,Clear or partly cloudy,10.66,11.365,35.0,26.0027,5.030437921392435,Mild
5464,2018-01-02 18:00:00,spring,Yes,No,Clear or partly cloudy,10.66,12.12,33.0,16.9979,4.836281906951478,Mild
5465,2018-01-02 19:00:00,spring,Yes,No,Clear or partly cloudy,9.84,11.365,38.0,15.0013,4.532599493153256,Mild
5466,2018-01-02 20:00:00,spring,Yes,No,Clear or partly cloudy,9.84,11.365,41.0,15.0013,4.477336814478207,Mild
5467,2018-01-02 21:00:00,spring,Yes,No,Mist,9.84,10.605,41.0,22.0028,4.189654742026425,Mild
5468,2018-01-02 22:00:00,spring,Yes,No,Mist,9.02,10.605,44.0,19.0012,3.6635616461296463,Mild
5469,2018-01-02 23:00:00,spring,Yes,No,Clear or partly cloudy,9.02,10.605,44.0,16.9979,3.5263605246161616,Mild
5470,2018-01-03 00:00:00,spring,No,Yes,Clear or partly cloudy,8.2,9.85,51.0,16.9979,2.5649493574615367,Cold
5471,2018-01-03 01:00:00,spring,No,Yes,Clear or partly cloudy,7.38,9.09,55.0,15.0013,1.791759469228055,Cold
5472,2018-01-03 02:00:00,spring,No,Yes,Clear or partly cloudy,7.38,8.335,51.0,16.9979,1.0986122886681098,Cold
5473,2018-01-03 03:00:00,spring,No,Yes,Clear or partly cloudy,6.56,6.82,55.0,19.0012,0.6931471805599453,Cold
5474,2018-01-03 04:00:00,spring,No,Yes,Clear or partly cloudy,6.56,7.575,55.0,16.9979,1.6094379124341005,Cold
5475,2018-01-03 05:00:00,spring,No,Yes,Clear or partly cloudy,,6.82,54.0,12.998,2.4849066497880004,Cold
5476,2018-01-03 06:00:00,spring,No,Yes,Clear or partly cloudy,5.74,6.06,59.0,19.0012,4.442651256490317,Cold
5477,2018-01-03 07:00:00,spring,No,Yes,Clear or partly cloudy,5.74,6.06,59.0,16.9979,5.135798437050262,Cold
5478,2018-01-03 08:00:00,spring,No,Yes,Clear or partly cloudy,6.56,6.82,55.0,19.0012,5.869296913133774,Cold
5479,2018-01-03 09:00:00,spring,No,Yes,Clear or partly cloudy,,6.82,50.0,19.0012,5.030437921392435,Cold
5480,2018-01-03 10:00:00,spring,No,Yes,Clear or partly cloudy,6.56,6.06,47.0,31.0009,4.0943445622221,Cold
5481,2018-01-03 11:00:00,spring,No,Yes,Clear or partly cloudy,7.38,6.82,37.0,35.0008,4.31748811353631,Cold
5482,2018-01-03 12:00:00,spring,No,Yes,Clear or partly cloudy,7.38,6.82,37.0,,4.30406509320417,Cold
5483,2018-01-03 13:00:00,spring,No,Yes,Clear or partly cloudy,7.38,6.06,34.0,43.9989,4.290459441148391,Cold
5484,2018-01-03 14:00:00,spring,No,Yes,Clear or partly cloudy,6.56,6.06,43.0,35.0008,4.3694478524670215,Cold
5485,2018-01-03 15:00:00,spring,No,Yes,Clear or partly cloudy,6.56,6.06,37.0,27.9993,4.343805421853684,Cold
5486,2018-01-03 16:00:00,spring,No,Yes,Clear or partly cloudy,5.74,4.545,39.0,39.0007,4.912654885736052,Cold
5487,2018-01-03 17:00:00,spring,No,Yes,Clear or partly cloudy,5.74,5.305,26.0,31.0009,5.501258210544727,Cold
5488,2018-01-03 18:00:00,spring,No,Yes,Clear or partly cloudy,5.74,4.545,26.0,35.0008,5.41164605185504,Cold
5489,2018-01-03 19:00:00,spring,No,Yes,Clear or partly cloudy,,4.545,28.0,27.9993,5.049856007249537,Cold
5490,2018-01-03 20:00:00,spring,No,Yes,Clear or partly cloudy,4.92,6.06,33.0,16.9979,4.74493212836325,Cold
5491,2018-01-03 21:00:00,spring,No,Yes,Clear or partly cloudy,4.1,5.305,36.0,15.0013,4.219507705176107,Cold
5492,2018-01-03 22:00:00,spring,No,Yes,Clear or partly cloudy,4.1,5.305,46.0,16.9979,3.49650756146648,Cold
5493,2018-01-03 23:00:00,spring,No,Yes,Clear or partly cloudy,4.1,3.79,46.0,26.0027,2.8903717578961645,Cold
5494,2018-01-04 00:00:00,spring,No,Yes,Clear or partly cloudy,3.28,3.03,42.0,22.0028,2.19722457733622,Cold
5495,2018-01-04 01:00:00,spring,No,Yes,Clear or partly cloudy,,1.515,38.0,19.9995,1.0986122886681098,Cold
5496,2018-01-04 02:00:00,spring,No,Yes,Clear or partly cloudy,0.82,0.76,34.0,19.0012,0.0,Cold
5497,2018-01-04 03:00:00,spring,No,Yes,Clear or partly cloudy,0.82,0.76,34.0,19.0012,0.0,Cold
5498,2018-01-04 04:00:00,spring,No,Yes,Clear or partly cloudy,0.82,2.275,41.0,12.998,0.6931471805599453,Cold
5499,2018-01-04 05:00:00,spring,No,Yes,Clear or partly cloudy,0.82,2.275,41.0,12.998,2.6390573296152584,Cold
5500,2018-01-04 06:00:00,spring,No,Yes,Clear or partly cloudy,0.82,2.275,41.0,11.0014,4.07753744390572,Cold
5501,2018-01-04 07:00:00,spring,No,Yes,Clear or partly cloudy,0.82,2.275,44.0,12.998,5.0238805208462765,Cold
5502,2018-01-04 08:00:00,spring,No,Yes,Clear or partly cloudy,0.82,3.03,44.0,8.9981,5.752572638825633,Cold
5503,2018-01-04 09:00:00,spring,No,Yes,Clear or partly cloudy,1.64,3.03,45.0,8.9981,5.19295685089021,Cold
5504,2018-01-04 10:00:00,spring,No,Yes,Clear or partly cloudy,,5.305,45.0,0.0,4.158883083359672,Cold
5505,2018-01-04 11:00:00,spring,No,Yes,Mist,3.28,6.06,42.0,6.0032,3.828641396489095,Cold
5506,2018-01-04 12:00:00,spring,No,Yes,Mist,,5.305,46.0,12.998,4.430816798843313,Cold
5507,2018-01-04 13:00:00,spring,No,Yes,Mist,,6.06,43.0,16.9979,4.51085950651685,Cold
5508,2018-01-04 14:00:00,spring,No,Yes,Mist,5.74,6.06,46.0,16.9979,4.31748811353631,Cold
5509,2018-01-04 15:00:00,spring,No,Yes,Mist,7.38,7.575,,22.0028,4.499809670330265,Cold
5510,2018-01-04 16:00:00,spring,No,Yes,Mist,7.38,8.335,40.0,19.0012,4.875197323201151,Cold
5511,2018-01-04 17:00:00,spring,No,Yes,Mist,8.2,9.85,40.0,12.998,5.638354669333745,Cold
5512,2018-01-04 18:00:00,spring,No,Yes,Mist,8.2,10.605,37.0,8.9981,5.666426688112432,Mild
5513,2018-01-04 19:00:00,spring,No,Yes,Mist,8.2,11.365,40.0,7.0015,5.214935757608986,Mild
5514,2018-01-04 20:00:00,spring,No,Yes,Mist,8.2,9.85,40.0,12.998,4.812184355372417,Cold
5515,2018-01-04 21:00:00,spring,No,Yes,Mist,8.2,12.88,44.0,0.0,4.499809670330265,Mild
5516,2018-01-04 22:00:00,spring,No,Yes,Mist,8.2,11.365,47.0,6.0032,3.951243718581428,Mild
5517,2018-01-04 23:00:00,spring,No,Yes,Mist,8.2,11.365,44.0,7.0015,3.4657359027997265,Mild
5518,2018-01-05 00:00:00,spring,No,Yes,Mist,9.02,11.365,47.0,12.998,2.6390573296152584,Mild
5519,2018-01-05 01:00:00,spring,No,Yes,Clear or partly cloudy,8.2,11.365,51.0,6.0032,1.6094379124341005,Mild
5520,2018-01-05 02:00:00,spring,No,Yes,Clear or partly cloudy,8.2,11.365,51.0,6.0032,1.3862943611198906,Mild
5521,2018-01-05 03:00:00,spring,No,Yes,Clear or partly cloudy,8.2,11.365,61.0,0.0,1.3862943611198906,Mild
5522,2018-01-05 04:00:00,spring,No,Yes,Mist,,11.365,59.0,6.0032,1.6094379124341005,Mild
5523,2018-01-05 05:00:00,spring,No,Yes,Mist,8.2,11.365,59.0,6.0032,3.258096538021482,Mild
5524,2018-01-05 06:00:00,spring,No,Yes,Mist,8.2,10.605,75.0,8.9981,4.356708826689592,Mild
5525,2018-01-05 07:00:00,spring,No,Yes,Mist,8.2,11.365,69.0,6.0032,5.3706380281276624,Mild
5526,2018-01-05 08:00:00,spring,No,Yes,Mist,8.2,12.88,75.0,0.0,5.961005339623274,Mild
5527,2018-01-05 09:00:00,spring,No,Yes,Mist,9.02,13.635,69.0,0.0,5.424950017481403,Mild
5528,2018-01-05 10:00:00,spring,No,Yes,Mist,9.84,12.88,52.0,6.0032,4.454347296253507,Mild
5529,2018-01-05 11:00:00,spring,No,Yes,Clear or partly cloudy,12.3,16.665,49.0,0.0,4.430816798843313,Mild
5530,2018-01-05 12:00:00,spring,No,Yes,Clear or partly cloudy,12.3,14.395,49.0,16.9979,4.787491742782046,Mild
5531,2018-01-05 13:00:00,spring,No,Yes,Clear or partly cloudy,13.94,15.15,42.0,19.9995,4.770684624465665,Mild
5532,2018-01-05 14:00:00,spring,No,Yes,Clear or partly cloudy,13.94,15.91,,19.0012,4.762173934797756,Mild
5533,2018-01-05 15:00:00,spring,No,Yes,Clear or partly cloudy,14.76,16.665,34.0,19.0012,4.77912349311153,Mild
5534,2018-01-05 16:00:00,spring,No,Yes,Clear or partly cloudy,14.76,16.665,34.0,19.0012,5.2832037287379885,Mild
5535,2018-01-05 17:00:00,spring,No,Yes,Mist,14.76,17.425,34.0,12.998,6.021023349349527,Mild
5536,2018-01-05 18:00:00,spring,No,Yes,Clear or partly cloudy,,16.665,36.0,11.0014,5.948034989180646,Mild
5537,2018-01-05 19:00:00,spring,No,Yes,Clear or partly cloudy,,17.425,34.0,6.0032,5.579729825986222,Mild
5538,2018-01-05 20:00:00,spring,No,Yes,Clear or partly cloudy,12.3,16.665,49.0,0.0,5.176149732573829,Mild
5539,2018-01-05 21:00:00,spring,No,Yes,Clear or partly cloudy,10.66,13.635,60.0,8.9981,4.574710978503383,Mild
5540,2018-01-05 22:00:00,spring,No,Yes,Clear or partly cloudy,10.66,12.88,60.0,11.0014,4.262679877041316,Mild
5541,2018-01-05 23:00:00,spring,No,Yes,Clear or partly cloudy,9.84,12.88,70.0,7.0015,4.0943445622221,Mild
5542,2018-01-06 00:00:00,spring,No,Yes,Clear or partly cloudy,9.02,12.88,75.0,6.0032,3.218875824868201,Mild
5543,2018-01-06 01:00:00,spring,No,Yes,Clear or partly cloudy,9.02,13.635,75.0,0.0,2.079441541679836,Mild
5544,2018-01-06 02:00:00,spring,No,Yes,Clear or partly cloudy,9.02,11.365,69.0,11.0014,1.6094379124341005,Mild
5545,2018-01-06 03:00:00,spring,No,Yes,Clear or partly cloudy,9.02,12.12,69.0,7.0015,1.3862943611198906,Mild
5546,2018-01-06 04:00:00,spring,No,Yes,Clear or partly cloudy,9.02,11.365,69.0,8.9981,1.0986122886681098,Mild
5547,2018-01-06 05:00:00,spring,No,Yes,Mist,8.2,10.605,80.0,8.9981,2.5649493574615367,Mild
5548,2018-01-06 06:00:00,spring,No,Yes,Mist,9.02,12.12,73.0,7.0015,4.248495242049359,Mild
5549,2018-01-06 07:00:00,spring,No,Yes,Mist,,14.395,65.0,0.0,5.3230099791384085,Mild
5550,2018-01-06 08:00:00,spring,No,Yes,Clear or partly cloudy,9.84,12.12,70.0,8.9981,6.102558594613569,Mild
5551,2018-01-06 09:00:00,spring,No,Yes,Clear or partly cloudy,9.84,12.12,70.0,11.0014,5.484796933490655,Mild
5552,2018-01-06 10:00:00,spring,No,Yes,Clear or partly cloudy,10.66,12.88,65.0,12.998,4.7535901911063645,Mild
5553,2018-01-06 11:00:00,spring,No,Yes,Clear or partly cloudy,12.3,15.15,56.0,11.0014,4.927253685157205,Mild
5554,2018-01-06 12:00:00,spring,No,Yes,Clear or partly cloudy,14.76,16.665,50.0,16.9979,5.25227342804663,Mild
5555,2018-01-06 13:00:00,spring,No,Yes,Clear or partly cloudy,16.4,20.455,43.0,19.0012,5.318119993844216,Mild
5556,2018-01-06 14:00:00,spring,No,Yes,Clear or partly cloudy,18.86,22.725,36.0,12.998,5.181783550292085,Mild
5557,2018-01-06 15:00:00,spring,No,Yes,Clear or partly cloudy,21.32,25.0,27.0,16.9979,5.402677381872279,Mild
5558,2018-01-06 16:00:00,spring,No,Yes,Clear or partly cloudy,21.32,25.0,27.0,19.0012,5.683579767338681,Mild
5559,2018-01-06 17:00:00,spring,No,Yes,Clear or partly cloudy,18.86,22.725,36.0,15.0013,6.16541785423142,Mild
5560,2018-01-06 18:00:00,spring,No,Yes,Clear or partly cloudy,20.5,24.24,29.0,16.9979,6.037870919922137,Mild
5561,2018-01-06 19:00:00,spring,No,Yes,Clear or partly cloudy,18.86,22.725,33.0,19.0012,5.605802066295998,Mild
5562,2018-01-06 20:00:00,spring,No,Yes,Clear or partly cloudy,17.22,21.21,41.0,12.998,5.176149732573829,Mild
5563,2018-01-06 21:00:00,spring,No,Yes,Clear or partly cloudy,16.4,20.455,43.0,15.0013,5.0369526024136295,Mild
5564,2018-01-06 22:00:00,spring,No,Yes,Clear or partly cloudy,14.76,17.425,50.0,12.998,4.90527477843843,Mild
5565,2018-01-06 23:00:00,spring,No,Yes,Clear or partly cloudy,14.76,18.94,50.0,0.0,4.61512051684126,Mild
5566,2018-01-07 00:00:00,spring,No,No,Clear or partly cloudy,14.76,17.425,50.0,11.0014,4.3694478524670215,Mild
5567,2018-01-07 01:00:00,spring,No,No,Clear or partly cloudy,15.58,19.695,46.0,11.0014,4.127134385045092,Mild
5568,2018-01-07 02:00:00,spring,No,No,Clear or partly cloudy,14.76,18.18,50.0,7.0015,3.6375861597263857,Mild
5569,2018-01-07 03:00:00,spring,No,No,Clear or partly cloudy,,16.665,57.0,7.0015,2.995732273553991,Mild
5570,2018-01-07 04:00:00,spring,No,No,Clear or partly cloudy,13.12,16.665,57.0,6.0032,2.302585092994046,Mild
5571,2018-01-07 05:00:00,spring,No,No,Clear or partly cloudy,10.66,13.635,75.0,7.0015,2.19722457733622,Mild
5572,2018-01-07 06:00:00,spring,No,No,Clear or partly cloudy,10.66,13.635,75.0,7.0015,1.9459101490553128,Mild
5573,2018-01-07 07:00:00,spring,No,No,Clear or partly cloudy,,11.365,87.0,12.998,2.995732273553991,Mild
5574,2018-01-07 08:00:00,spring,No,No,Clear or partly cloudy,9.84,12.88,75.0,7.0015,4.158883083359672,Mild
5575,2018-01-07 09:00:00,spring,No,No,Clear or partly cloudy,9.02,11.365,80.0,8.9981,4.867534450455582,Mild
5576,2018-01-07 10:00:00,spring,No,No,Clear or partly cloudy,11.48,15.15,75.0,6.0032,5.313205979041787,Mild
5577,2018-01-07 11:00:00,spring,No,No,Clear or partly cloudy,13.94,15.91,57.0,15.0013,5.780743515792329,Mild
5578,2018-01-07 12:00:00,spring,No,No,Clear or partly cloudy,,20.455,43.0,15.0013,5.929589143389895,Mild
5579,2018-01-07 13:00:00,spring,No,No,Clear or partly cloudy,,21.97,44.0,12.998,6.09807428216624,Mild
5580,2018-01-07 14:00:00,spring,No,No,Clear or partly cloudy,20.5,24.24,42.0,19.0012,6.238324625039508,Mild
5581,2018-01-07 15:00:00,spring,No,No,Clear or partly cloudy,23.78,27.275,37.0,19.9995,6.107022887742255,Hot
5582,2018-01-07 16:00:00,spring,No,No,Mist,22.96,26.515,37.0,19.0012,5.993961427306569,Hot
5583,2018-01-07 17:00:00,spring,No,No,Mist,22.14,25.76,43.0,8.9981,5.7745515455444085,Hot
5584,2018-01-07 18:00:00,spring,No,No,Clear or partly cloudy,22.14,25.76,45.0,8.9981,5.6937321388027,Hot
5585,2018-01-07 19:00:00,spring,No,No,Clear or partly cloudy,21.32,25.0,42.0,7.0015,5.3706380281276624,Mild
5586,2018-01-07 20:00:00,spring,No,No,Clear or partly cloudy,20.5,24.24,39.0,16.9979,5.135798437050262,Mild
5587,2018-01-07 21:00:00,spring,No,No,Clear or partly cloudy,18.04,21.97,44.0,15.0013,4.941642422609304,Mild
5588,2018-01-07 22:00:00,spring,No,No,Clear or partly cloudy,18.04,21.97,38.0,16.9979,4.691347882229144,Mild
5589,2018-01-07 23:00:00,spring,No,No,Clear or partly cloudy,17.22,21.21,38.0,15.0013,4.77912349311153,Mild
5590,2018-01-08 00:00:00,spring,No,No,Clear or partly cloudy,15.58,19.695,40.0,19.0012,4.51085950651685,Mild
5591,2018-01-08 01:00:00,spring,No,No,Clear or partly cloudy,13.94,16.665,42.0,12.998,4.276666119016055,Mild
5592,2018-01-08 02:00:00,spring,No,No,Clear or partly cloudy,14.76,16.665,37.0,19.0012,4.204692619390966,Mild
5593,2018-01-08 03:00:00,spring,No,No,Clear or partly cloudy,13.94,16.665,42.0,8.9981,3.4657359027997265,Mild
5594,2018-01-08 04:00:00,spring,No,No,Clear or partly cloudy,13.12,15.15,49.0,16.9979,1.791759469228055,Mild
5595,2018-01-08 05:00:00,spring,No,No,Mist,13.12,16.665,49.0,7.0015,0.6931471805599453,Mild
5596,2018-01-08 06:00:00,spring,No,No,Mist,12.3,16.665,52.0,0.0,0.6931471805599453,Mild
5597,2018-01-08 07:00:00,spring,No,No,Mist,12.3,16.665,52.0,0.0,3.1780538303479458,Mild
5598,2018-01-08 08:00:00,spring,No,No,Clear or partly cloudy,12.3,15.15,52.0,8.9981,4.04305126783455,Mild
5599,2018-01-08 09:00:00,spring,No,No,Clear or partly cloudy,13.12,16.665,53.0,8.9981,4.8283137373023015,Mild
5600,2018-01-08 10:00:00,spring,No,No,Clear or partly cloudy,13.94,16.665,49.0,11.0014,5.337538079701318,Mild
5601,2018-01-08 11:00:00,spring,No,No,Clear or partly cloudy,14.76,17.425,46.0,15.0013,5.545177444479562,Mild
5602,2018-01-08 12:00:00,spring,No,No,Clear or partly cloudy,15.58,19.695,43.0,15.0013,5.860786223465865,Mild
5603,2018-01-08 13:00:00,spring,No,No,Clear or partly cloudy,16.4,20.455,37.0,19.9995,5.83773044716594,Mild
5604,2018-01-08 14:00:00,spring,No,No,Clear or partly cloudy,,20.455,40.0,12.998,5.793013608384144,Mild
5605,2018-01-08 15:00:00,spring,No,No,Clear or partly cloudy,16.4,20.455,37.0,19.0012,5.799092654460526,Mild
5606,2018-01-08 16:00:00,spring,No,No,Clear or partly cloudy,16.4,20.455,37.0,19.9995,5.749392985908253,Mild
5607,2018-01-08 17:00:00,spring,No,No,Clear or partly cloudy,15.58,19.695,40.0,15.0013,5.389071729816501,Mild
5608,2018-01-08 18:00:00,spring,No,No,Clear or partly cloudy,13.94,15.91,46.0,15.0013,5.198497031265826,Mild
5609,2018-01-08 19:00:00,spring,No,No,Clear or partly cloudy,13.12,15.91,49.0,12.998,4.718498871295094,Mild
5610,2018-01-08 20:00:00,spring,No,No,Clear or partly cloudy,12.3,15.15,52.0,11.0014,4.836281906951478,Mild
5611,2018-01-08 21:00:00,spring,No,No,Clear or partly cloudy,11.48,13.635,56.0,15.0013,4.51085950651685,Mild
5612,2018-01-08 22:00:00,spring,No,No,Clear or partly cloudy,10.66,13.635,60.0,7.0015,4.060443010546419,Mild
5613,2018-01-08 23:00:00,spring,No,No,Clear or partly cloudy,10.66,12.12,56.0,16.9979,3.4011973816621555,Mild
5614,2018-01-09 00:00:00,spring,No,Yes,Clear or partly cloudy,9.84,11.365,60.0,15.0013,2.70805020110221,Mild
5615,2018-01-09 01:00:00,spring,No,Yes,Clear or partly cloudy,9.84,12.12,60.0,8.9981,1.6094379124341005,Mild
5616,2018-01-09 02:00:00,spring,No,Yes,Clear or partly cloudy,9.84,12.12,56.0,8.9981,1.6094379124341005,Mild
5617,2018-01-09 03:00:00,spring,No,Yes,Clear or partly cloudy,9.84,12.12,52.0,11.0014,1.0986122886681098,Mild
5618,2018-01-09 04:00:00,spring,No,Yes,Clear or partly cloudy,9.02,12.12,64.0,7.0015,1.3862943611198906,Mild
5619,2018-01-09 05:00:00,spring,No,Yes,Mist,8.2,11.365,64.0,6.0032,3.044522437723423,Mild
5620,2018-01-09 06:00:00,spring,No,Yes,Mist,,11.365,60.0,8.9981,4.477336814478207,Mild
5621,2018-01-09 07:00:00,spring,No,Yes,Mist,,12.12,60.0,7.0015,5.480638923341991,Mild
5622,2018-01-09 08:00:00,spring,No,Yes,Mist,9.02,12.88,55.0,6.0032,6.040254711277414,Mild
5623,2018-01-09 09:00:00,spring,No,Yes,Mist,9.02,13.635,64.0,0.0,5.2832037287379885,Mild
5624,2018-01-09 10:00:00,spring,No,Yes,Clear or partly cloudy,9.84,14.395,60.0,0.0,4.68213122712422,Mild
5625,2018-01-09 11:00:00,spring,No,Yes,Mist,10.66,14.395,56.0,6.0032,4.477336814478207,Mild
5626,2018-01-09 12:00:00,spring,No,Yes,Mist,,13.635,56.0,7.0015,4.634728988229636,Mild
5627,2018-01-09 13:00:00,spring,No,Yes,Mist,10.66,13.635,56.0,7.0015,4.382026634673881,Mild
5628,2018-01-09 14:00:00,spring,No,Yes,Light snow or rain,9.02,11.365,75.0,11.0014,3.912023005428146,Mild
5629,2018-01-09 15:00:00,spring,No,Yes,Light snow or rain,,11.365,75.0,11.0014,4.23410650459726,Mild
5630,2018-01-09 16:00:00,spring,No,Yes,Light snow or rain,9.02,12.88,87.0,6.0032,3.8918202981106265,Mild
5631,2018-01-09 17:00:00,spring,No,Yes,Light snow or rain,9.02,13.635,87.0,0.0,5.0238805208462765,Mild
5632,2018-01-09 18:00:00,spring,No,Yes,heavy rain/ice pellets/snow + fog,8.2,11.365,86.0,6.0032,5.099866427824199,Mild
5633,2018-01-09 19:00:00,spring,No,Yes,Light snow or rain,8.2,11.365,93.0,6.0032,5.247024072160486,Mild
5634,2018-01-09 20:00:00,spring,No,Yes,Mist,8.2,11.365,86.0,6.0032,4.882801922586371,Mild
5635,2018-01-09 21:00:00,spring,No,Yes,Mist,8.2,12.88,93.0,0.0,4.3694478524670215,Mild
5636,2018-01-09 22:00:00,spring,No,Yes,Mist,,11.365,92.0,7.0015,4.127134385045092,Mild
5637,2018-01-09 23:00:00,spring,No,Yes,Mist,9.02,12.12,87.0,,3.951243718581428,Mild
5638,2018-01-10 00:00:00,spring,No,Yes,Mist,9.02,12.12,87.0,7.0015,2.6390573296152584,Mild
5639,2018-01-10 01:00:00,spring,No,Yes,Mist,9.02,12.12,93.0,7.0015,1.6094379124341005,Mild
5640,2018-01-10 02:00:00,spring,No,Yes,Mist,9.02,11.365,87.0,11.0014,1.3862943611198906,Mild
5641,2018-01-10 04:00:00,spring,No,Yes,Mist,8.2,10.605,86.0,11.0014,1.3862943611198906,Mild
5642,2018-01-10 05:00:00,spring,No,Yes,Clear or partly cloudy,16.4,20.455,47.0,,3.1354942159291497,Mild
5643,2018-01-10 06:00:00,spring,No,Yes,Mist,,9.09,93.0,12.998,4.3694478524670215,Cold
5644,2018-01-10 07:00:00,spring,No,Yes,Mist,7.38,9.85,93.0,11.0014,5.402677381872279,Cold
5645,2018-01-10 08:00:00,spring,No,Yes,Mist,7.38,9.85,93.0,11.0014,6.154858094016418,Cold
5646,2018-01-10 09:00:00,spring,No,Yes,Mist,7.38,9.85,93.0,11.0014,5.272999558563747,Cold
5647,2018-01-10 10:00:00,spring,No,Yes,Mist,7.38,9.85,93.0,11.0014,4.418840607796598,Cold
5648,2018-01-10 11:00:00,spring,No,Yes,Clear or partly cloudy,17.22,21.21,38.0,19.9995,4.61512051684126,Mild
5649,2018-01-10 12:00:00,spring,No,Yes,Clear or partly cloudy,17.22,21.21,38.0,19.9995,4.941642422609304,Mild
5650,2018-01-10 13:00:00,spring,No,Yes,Clear or partly cloudy,17.22,21.21,38.0,19.9995,5.181783550292085,Mild
5651,2018-01-10 14:00:00,spring,No,Yes,Clear or partly cloudy,17.22,21.21,38.0,19.9995,4.663439094112067,Mild
5652,2018-01-10 15:00:00,spring,No,Yes,Clear or partly cloudy,17.22,21.21,38.0,19.9995,4.912654885736052,Mild
5653,2018-01-10 16:00:00,spring,No,Yes,Clear or partly cloudy,17.22,21.21,38.0,23.9994,5.480638923341991,Mild
5654,2018-01-10 17:00:00,spring,No,Yes,Clear or partly cloudy,17.22,21.21,38.0,16.9979,6.131226489483141,Mild
5655,2018-01-10 18:00:00,spring,No,Yes,Clear or partly cloudy,16.4,20.455,40.0,7.0015,5.953243334287785,Mild
5656,2018-01-10 19:00:00,spring,No,Yes,Clear or partly cloudy,,19.695,46.0,7.0015,5.638354669333745,Mild
5657,2018-01-10 20:00:00,spring,No,Yes,Clear or partly cloudy,13.94,17.425,53.0,7.0015,5.298317366548036,Mild
5658,2018-01-10 21:00:00,spring,No,Yes,Clear or partly cloudy,13.12,16.665,66.0,6.0032,4.7535901911063645,Mild
5659,2018-01-10 22:00:00,spring,No,Yes,Clear or partly cloudy,,15.15,70.0,6.0032,4.736198448394496,Mild
5660,2018-01-10 23:00:00,spring,No,Yes,Clear or partly cloudy,10.66,13.635,81.0,7.0015,3.713572066704308,Mild
5661,2018-01-11 00:00:00,spring,No,Yes,Clear or partly cloudy,,15.15,81.0,0.0,3.332204510175204,Mild
5662,2018-01-11 01:00:00,spring,No,Yes,Clear or partly cloudy,9.84,12.88,87.0,6.0032,1.9459101490553128,Mild
5663,2018-01-11 02:00:00,spring,No,Yes,Clear or partly cloudy,8.2,10.605,85.0,11.0014,1.6094379124341005,Mild
5664,2018-01-11 03:00:00,spring,No,Yes,Clear or partly cloudy,9.02,13.635,80.0,0.0,1.3862943611198906,Mild
5665,2018-01-11 04:00:00,spring,No,Yes,Clear or partly cloudy,8.2,10.605,80.0,8.9981,0.6931471805599453,Mild
5666,2018-01-11 05:00:00,spring,No,Yes,Clear or partly cloudy,8.2,10.605,80.0,8.9981,3.091042453358316,Mild
5667,2018-01-11 06:00:00,spring,No,Yes,Clear or partly cloudy,8.2,10.605,86.0,8.9981,4.30406509320417,Mild
5668,2018-01-11 07:00:00,spring,No,Yes,Clear or partly cloudy,8.2,10.605,80.0,8.9981,5.545177444479562,Mild
