id,timestamp,season,holiday,workingday,weather,temp,temp_feel,humidity,windspeed,demand
4840,14-11-2017 17:00,winter,No,Yes,Clear or partly cloudy,25.42,31.06,46,16.9979,6.251903883
4841,14-11-2017 18:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,56,19.0012,6.192362489
4842,14-11-2017 19:00,winter,No,Yes,Clear or partly cloudy,24.6,31.06,53,19.9995,5.710427017
4843,14-11-2017 20:00,winter,No,Yes,Clear or partly cloudy,24.6,31.06,53,23.9994,5.480638923
4844,14-11-2017 21:00,winter,No,Yes,Clear or partly cloudy,24.6,31.06,53,23.9994,5.361292166
4845,14-11-2017 22:00,winter,No,Yes,Clear or partly cloudy,23.78,27.275,56,23.9994,4.727387819
4846,14-11-2017 23:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,64,19.9995,4.110873864
4847,15-11-2017 00:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,64,23.9994,3.091042453
4848,15-11-2017 01:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,60,19.9995,2.302585093
4849,15-11-2017 02:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,64,16.9979,2.708050201
4850,15-11-2017 03:00,winter,No,Yes,Mist,22.14,25.76,68,22.0028,1.386294361
4851,15-11-2017 04:00,winter,No,Yes,Clear or partly cloudy,22.96,26.515,64,19.9995,1.945910149
4852,15-11-2017 05:00,winter,No,Yes,Clear or partly cloudy,,25.76,68,19.0012,3.33220451
4853,15-11-2017 06:00,winter,No,Yes,Mist,,26.515,64,6.0032,4.682131227
4854,15-11-2017 07:00,winter,No,Yes,Mist,22.14,25.76,68,11.0014,5.765191103
4855,15-11-2017 08:00,winter,No,Yes,Mist,22.14,25.76,68,7.0015,6.173786104
4856,15-11-2017 09:00,winter,No,Yes,Mist,22.96,26.515,64,6.0032,5.298317367
4857,15-11-2017 10:00,winter,No,Yes,Mist,22.96,26.515,64,19.0012,4.927253685
4858,15-11-2017 11:00,winter,No,Yes,Mist,,26.515,64,12.998,4.8978398
4859,15-11-2017 12:00,winter,No,Yes,Mist,22.14,25.76,68,0,5.170483995
4860,15-11-2017 13:00,winter,No,Yes,Light snow or rain,22.14,25.76,60,15.0013,5.030437921
4861,15-11-2017 14:00,winter,No,Yes,Mist,22.14,25.76,60,19.0012,4.990432587
4862,15-11-2017 15:00,winter,No,Yes,Mist,22.14,25.76,60,8.9981,5.252273428
4863,15-11-2017 16:00,winter,No,Yes,Mist,21.32,25,68,8.9981,5.602118821
4864,15-11-2017 17:00,winter,No,Yes,Mist,20.5,24.24,72,12.998,6.11146734
4865,15-11-2017 18:00,winter,No,Yes,Mist,20.5,24.24,72,19.0012,6.089044875
4866,15-11-2017 19:00,winter,No,Yes,Mist,20.5,24.24,72,23.9994,5.655991811
4867,15-11-2017 20:00,winter,No,Yes,Mist,,23.485,82,8.9981,5.472270674
4868,15-11-2017 21:00,winter,No,Yes,Mist,,24.24,77,6.0032,5.123963979
4869,15-11-2017 22:00,winter,No,Yes,Mist,18.86,22.725,88,7.0015,4.852030264
4870,15-11-2017 23:00,winter,No,Yes,Mist,18.86,22.725,94,7.0015,4.382026635
4871,16-11-2017 00:00,winter,No,Yes,Mist,18.86,22.725,94,0,3.433987204
4872,16-11-2017 01:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,6.0032,1.609437912
4873,16-11-2017 02:00,winter,No,Yes,Mist,18.86,22.725,94,7.0015,2.302585093
4874,16-11-2017 03:00,winter,No,Yes,Mist,18.86,22.725,94,7.0015,1.609437912
4875,16-11-2017 04:00,winter,No,Yes,Mist,18.04,21.97,100,15.0013,1.386294361
4876,16-11-2017 05:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,7.0015,2.564949357
4877,16-11-2017 06:00,winter,No,Yes,Mist,18.86,22.725,94,6.0032,4.025351691
4878,16-11-2017 07:00,winter,No,Yes,Light snow or rain,,22.725,94,0,4.919980926
4879,16-11-2017 08:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,0,5.446737372
4880,16-11-2017 09:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,0,4.406719247
4881,16-11-2017 10:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,0,3.583518938
4882,16-11-2017 11:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,6.0032,4.094344562
4883,16-11-2017 12:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,0,3.988984047
4884,16-11-2017 13:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,8.9981,4.060443011
4885,16-11-2017 14:00,winter,No,Yes,Mist,18.86,22.725,100,8.9981,4.110873864
4886,16-11-2017 15:00,winter,No,Yes,Light snow or rain,19.68,23.485,94,7.0015,4.189654742
4887,16-11-2017 16:00,winter,No,Yes,Light snow or rain,19.68,23.485,94,7.0015,4.812184355
4888,16-11-2017 17:00,winter,No,Yes,Mist,19.68,23.485,88,12.998,5.451038454
4889,16-11-2017 18:00,winter,No,Yes,Light snow or rain,18.86,22.725,88,26.0027,5.241747015
4890,16-11-2017 19:00,winter,No,Yes,Light snow or rain,18.86,22.725,88,26.0027,4.709530201
4891,16-11-2017 20:00,winter,No,Yes,Light snow or rain,18.04,21.97,88,26.0027,4.59511985
4892,16-11-2017 21:00,winter,No,Yes,Light snow or rain,18.04,21.97,88,19.0012,4.317488114
4893,16-11-2017 22:00,winter,No,Yes,Light snow or rain,17.22,21.21,88,15.0013,3.828641396
4894,16-11-2017 23:00,winter,No,Yes,Light snow or rain,,21.21,88,8.9981,3.433987204
4895,17-11-2017 00:00,winter,No,Yes,Mist,17.22,21.21,88,16.9979,3.17805383
4896,17-11-2017 01:00,winter,No,Yes,Mist,17.22,21.21,82,11.0014,1.609437912
4897,17-11-2017 02:00,winter,No,Yes,Mist,17.22,21.21,82,15.0013,1.609437912
4898,17-11-2017 03:00,winter,No,Yes,Mist,17.22,21.21,77,22.0028,1.098612289
4899,17-11-2017 04:00,winter,No,Yes,Mist,16.4,20.455,62,27.9993,1.386294361
4900,17-11-2017 05:00,winter,No,Yes,Light snow or rain,13.94,15.15,71,22.0028,3.091042453
4901,17-11-2017 06:00,winter,No,Yes,Light snow or rain,,17.425,57,15.0013,4.317488114
4902,17-11-2017 07:00,winter,No,Yes,Light snow or rain,,15.91,61,19.0012,5.123963979
4903,17-11-2017 08:00,winter,No,Yes,Light snow or rain,13.94,15.15,61,19.9995,5.872117789
4904,17-11-2017 09:00,winter,No,Yes,Mist,13.94,15.15,61,22.0028,5.288267031
4905,17-11-2017 10:00,winter,No,Yes,Mist,13.94,15.15,61,22.0028,4.394449155
4906,17-11-2017 11:00,winter,No,Yes,Light snow or rain,,15.15,66,22.0028,4.574710979
4907,17-11-2017 12:00,winter,No,Yes,Mist,13.94,15.15,53,19.9995,4.795790546
4908,17-11-2017 13:00,winter,No,Yes,Mist,13.94,15.15,49,30.0026,4.820281566
4909,17-11-2017 14:00,winter,No,Yes,Mist,13.94,15.15,49,26.0027,4.700480366
4910,17-11-2017 15:00,winter,No,Yes,Mist,13.94,15.15,49,30.0026,4.753590191
4911,17-11-2017 16:00,winter,No,Yes,Clear or partly cloudy,13.12,14.395,39,27.9993,5.272999559
4912,17-11-2017 17:00,winter,No,Yes,Clear or partly cloudy,13.12,14.395,42,26.0027,5.988961417
4913,17-11-2017 18:00,winter,No,Yes,Clear or partly cloudy,,15.91,39,12.998,5.726847748
4914,17-11-2017 19:00,winter,No,Yes,Clear or partly cloudy,12.3,14.395,45,15.0013,5.379897354
4915,17-11-2017 20:00,winter,No,Yes,Clear or partly cloudy,12.3,14.395,42,19.0012,5.129898715
4916,17-11-2017 21:00,winter,No,Yes,Clear or partly cloudy,12.3,14.395,42,16.9979,4.753590191
4917,17-11-2017 22:00,winter,No,Yes,Clear or partly cloudy,,12.12,52,16.9979,4.430816799
4918,17-11-2017 23:00,winter,No,Yes,Clear or partly cloudy,10.66,12.88,52,15.0013,4.060443011
4919,18-11-2017 00:00,winter,No,Yes,Clear or partly cloudy,10.66,12.88,48,11.0014,3.401197382
4920,18-11-2017 01:00,winter,No,Yes,Clear or partly cloudy,10.66,11.365,44,22.0028,2.302585093
4921,18-11-2017 02:00,winter,No,Yes,Clear or partly cloudy,,11.365,44,15.0013,2.302585093
4922,18-11-2017 03:00,winter,No,Yes,Clear or partly cloudy,9.84,10.605,41,19.0012,0.693147181
4923,18-11-2017 04:00,winter,No,Yes,Clear or partly cloudy,9.02,11.365,44,11.0014,1.609437912
4924,18-11-2017 05:00,winter,No,Yes,Clear or partly cloudy,9.02,11.365,44,8.9981,3.091042453
4925,18-11-2017 06:00,winter,No,Yes,Clear or partly cloudy,9.02,12.88,44,6.0032,4.262679877
4926,18-11-2017 07:00,winter,No,Yes,Clear or partly cloudy,9.02,11.365,44,11.0014,5.375278408
4927,18-11-2017 08:00,winter,No,Yes,Clear or partly cloudy,9.02,11.365,44,12.998,5.926926026
4928,18-11-2017 09:00,winter,No,Yes,Clear or partly cloudy,10.66,12.88,41,12.998,5.361292166
4929,18-11-2017 10:00,winter,No,Yes,Clear or partly cloudy,,12.12,41,19.0012,4.744932128
4930,18-11-2017 11:00,winter,No,Yes,Clear or partly cloudy,12.3,15.15,36,8.9981,4.941642423
4931,18-11-2017 12:00,winter,No,Yes,Clear or partly cloudy,13.12,16.665,33,0,5.105945474
4932,18-11-2017 13:00,winter,No,Yes,Clear or partly cloudy,13.94,15.91,31,15.0013,5.176149733
4933,18-11-2017 14:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,31,8.9981,5.036952602
4934,18-11-2017 15:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,29,8.9981,5.18178355
4935,18-11-2017 16:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,29,8.9981,5.342334252
4936,18-11-2017 17:00,winter,No,Yes,Clear or partly cloudy,13.12,16.665,31,8.9981,5.934894196
4937,18-11-2017 18:00,winter,No,Yes,Clear or partly cloudy,12.3,15.15,36,11.0014,5.793013608
4938,18-11-2017 19:00,winter,No,Yes,Clear or partly cloudy,11.48,13.635,41,11.0014,5.247024072
4939,18-11-2017 20:00,winter,No,Yes,Clear or partly cloudy,11.48,13.635,48,12.998,4.919980926
4940,18-11-2017 21:00,winter,No,Yes,Clear or partly cloudy,11.48,13.635,48,11.0014,4.709530201
4941,18-11-2017 22:00,winter,No,Yes,Clear or partly cloudy,10.66,13.635,52,7.0015,4.574710979
4942,18-11-2017 23:00,winter,No,Yes,Clear or partly cloudy,10.66,13.635,60,8.9981,4.077537444
4943,19-11-2017 00:00,winter,No,No,Clear or partly cloudy,,12.88,56,12.998,3.970291914
4944,19-11-2017 01:00,winter,No,No,Clear or partly cloudy,10.66,11.365,52,19.9995,3.555348061
4945,19-11-2017 02:00,winter,No,No,Clear or partly cloudy,,12.12,56,11.0014,3.828641396
4946,19-11-2017 03:00,winter,No,No,Clear or partly cloudy,10.66,12.12,48,16.9979,2.708050201
4947,19-11-2017 04:00,winter,No,No,Clear or partly cloudy,10.66,11.365,48,22.0028,2.079441542
4948,19-11-2017 05:00,winter,No,No,Clear or partly cloudy,9.84,11.365,56,16.9979,0.693147181
4949,19-11-2017 06:00,winter,No,No,Clear or partly cloudy,9.84,10.605,60,22.0028,2.48490665
4950,19-11-2017 07:00,winter,No,No,Clear or partly cloudy,9.84,11.365,60,16.9979,3.713572067
4951,19-11-2017 08:00,winter,No,No,Clear or partly cloudy,10.66,12.12,56,16.9979,4.521788577
4952,19-11-2017 09:00,winter,No,No,Clear or partly cloudy,11.48,12.88,52,19.9995,4.955827058
4953,19-11-2017 10:00,winter,No,No,Clear or partly cloudy,13.12,15.15,45,16.9979,5.298317367
4954,19-11-2017 11:00,winter,No,No,Clear or partly cloudy,14.76,18.94,40,0,5.451038454
4955,19-11-2017 12:00,winter,No,No,Clear or partly cloudy,16.4,20.455,35,19.0012,5.739792912
4956,19-11-2017 13:00,winter,No,No,Clear or partly cloudy,17.22,21.21,30,19.0012,5.894402834
4957,19-11-2017 14:00,winter,No,No,Clear or partly cloudy,17.22,21.21,32,19.9995,5.855071922
4958,19-11-2017 15:00,winter,No,No,Clear or partly cloudy,,21.21,41,12.998,5.945420609
4959,19-11-2017 16:00,winter,No,No,Clear or partly cloudy,17.22,21.21,38,19.9995,5.659482216
4960,19-11-2017 17:00,winter,No,No,Clear or partly cloudy,16.4,20.455,40,12.998,5.446737372
4961,19-11-2017 18:00,winter,No,No,Clear or partly cloudy,,19.695,46,8.9981,5.33753808
4962,19-11-2017 19:00,winter,No,No,Mist,13.94,16.665,71,8.9981,5.204006687
4963,19-11-2017 20:00,winter,No,No,Mist,,18.18,57,7.0015,5.093750201
4964,19-11-2017 21:00,winter,No,No,Mist,14.76,17.425,62,12.998,4.682131227
4965,19-11-2017 22:00,winter,No,No,Mist,,19.695,62,11.0014,4.663439094
4966,19-11-2017 23:00,winter,No,No,Clear or partly cloudy,,19.695,62,15.0013,4.532599493
4967,01-12-2017 00:00,winter,No,Yes,Clear or partly cloudy,11.48,12.88,52,22.0028,2.995732274
4968,01-12-2017 01:00,winter,No,Yes,Clear or partly cloudy,10.66,12.12,60,19.0012,2.302585093
4969,01-12-2017 02:00,winter,No,Yes,Clear or partly cloudy,10.66,11.365,56,19.9995,2.197224577
4970,01-12-2017 03:00,winter,No,Yes,Clear or partly cloudy,10.66,12.12,56,16.9979,1.945910149
4971,01-12-2017 04:00,winter,No,Yes,Clear or partly cloudy,10.66,12.12,56,19.0012,0
4972,01-12-2017 05:00,winter,No,Yes,Clear or partly cloudy,10.66,12.12,56,16.9979,3.17805383
4973,01-12-2017 06:00,winter,No,Yes,Clear or partly cloudy,9.84,10.605,65,19.0012,4.574710979
4974,01-12-2017 07:00,winter,No,Yes,Clear or partly cloudy,9.84,10.605,65,23.9994,5.620400866
4975,01-12-2017 08:00,winter,No,Yes,Clear or partly cloudy,10.66,11.365,60,,6.167516491
4976,01-12-2017 09:00,winter,No,Yes,Clear or partly cloudy,12.3,13.635,52,22.0028,5.411646052
4977,01-12-2017 10:00,winter,No,Yes,Clear or partly cloudy,13.12,15.15,53,19.9995,4.532599493
4978,01-12-2017 11:00,winter,No,Yes,Clear or partly cloudy,13.94,15.91,49,16.9979,4.624972813
4979,01-12-2017 12:00,winter,No,Yes,Clear or partly cloudy,14.76,17.425,46,15.0013,4.997212274
4980,01-12-2017 13:00,winter,No,Yes,Clear or partly cloudy,16.4,20.455,40,15.0013,5.036952602
4981,01-12-2017 14:00,winter,No,Yes,Clear or partly cloudy,16.4,20.455,40,15.0013,5.010635294
4982,01-12-2017 15:00,winter,No,Yes,Clear or partly cloudy,,20.455,40,15.0013,5.036952602
4983,01-12-2017 16:00,winter,No,Yes,Clear or partly cloudy,16.4,20.455,40,12.998,5.303304908
4984,01-12-2017 17:00,winter,No,Yes,Clear or partly cloudy,14.76,17.425,46,8.9981,6.035481433
4985,01-12-2017 18:00,winter,No,Yes,Clear or partly cloudy,14.76,18.18,43,7.0015,6.003887067
4986,01-12-2017 19:00,winter,No,Yes,Clear or partly cloudy,13.94,17.425,46,7.0015,5.429345629
4987,01-12-2017 20:00,winter,No,Yes,Clear or partly cloudy,13.94,17.425,46,7.0015,5.247024072
4988,01-12-2017 21:00,winter,No,Yes,Clear or partly cloudy,12.3,15.91,61,7.0015,5.087596335
4989,01-12-2017 22:00,winter,No,Yes,Clear or partly cloudy,12.3,16.665,61,0,4.644390899
4990,01-12-2017 23:00,winter,No,Yes,Clear or partly cloudy,10.66,14.395,70,6.0032,4.290459441
4991,02-12-2017 00:00,winter,No,Yes,Clear or partly cloudy,10.66,14.395,70,6.0032,3.63758616
4992,02-12-2017 01:00,winter,No,Yes,Clear or partly cloudy,,14.395,75,0,2.708050201
4993,02-12-2017 02:00,winter,No,Yes,Clear or partly cloudy,9.84,14.395,75,0,2.302585093
4994,02-12-2017 03:00,winter,No,Yes,Clear or partly cloudy,9.02,13.635,80,0,0
4995,02-12-2017 04:00,winter,No,Yes,Clear or partly cloudy,9.02,13.635,80,0,1.098612289
4996,02-12-2017 05:00,winter,No,Yes,Clear or partly cloudy,9.02,12.88,80,6.0032,3.135494216
4997,02-12-2017 06:00,winter,No,Yes,Clear or partly cloudy,9.02,13.635,80,0,4.465908119
4998,02-12-2017 07:00,winter,No,Yes,Clear or partly cloudy,9.02,12.88,87,6.0032,5.323009979
4999,02-12-2017 08:00,winter,No,Yes,Clear or partly cloudy,,14.395,87,0,6.098074282
5000,02-12-2017 09:00,winter,No,Yes,Clear or partly cloudy,11.48,15.91,81,0,5.505331536
5001,02-12-2017 10:00,winter,No,Yes,Clear or partly cloudy,12.3,14.395,75,15.0013,4.65396035
5002,02-12-2017 11:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,66,11.0014,5.075173815
5003,02-12-2017 12:00,winter,No,Yes,Clear or partly cloudy,14.76,17.425,57,8.9981,5.318119994
5004,02-12-2017 13:00,winter,No,Yes,Clear or partly cloudy,,20.455,47,8.9981,5.332718793
5005,02-12-2017 14:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,44,7.0015,5.135798437
5006,02-12-2017 15:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,41,6.0032,5.293304825
5007,02-12-2017 16:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,41,6.0032,5.620400866
5008,02-12-2017 17:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,38,0,6.018593214
5009,02-12-2017 18:00,winter,No,Yes,Clear or partly cloudy,16.4,20.455,50,0,5.918893854
5010,02-12-2017 19:00,winter,No,Yes,Clear or partly cloudy,13.94,15.91,53,16.9979,5.579729826
5011,02-12-2017 20:00,winter,No,Yes,Clear or partly cloudy,15.58,19.695,40,19.0012,5.247024072
5012,02-12-2017 21:00,winter,No,Yes,Clear or partly cloudy,13.94,16.665,49,12.998,4.709530201
5013,02-12-2017 22:00,winter,No,Yes,Clear or partly cloudy,13.12,15.91,53,12.998,4.624972813
5014,02-12-2017 23:00,winter,No,Yes,Clear or partly cloudy,13.12,15.15,53,19.0012,4.553876892
5015,03-12-2017 00:00,winter,No,No,Clear or partly cloudy,12.3,14.395,56,16.9979,4.317488114
5016,03-12-2017 01:00,winter,No,No,Clear or partly cloudy,10.66,12.88,65,12.998,4.262679877
5017,03-12-2017 02:00,winter,No,No,Clear or partly cloudy,,12.88,65,11.0014,3.912023005
5018,03-12-2017 03:00,winter,No,No,Clear or partly cloudy,9.84,12.12,70,8.9981,2.197224577
5019,03-12-2017 04:00,winter,No,No,Clear or partly cloudy,9.02,11.365,75,8.9981,2.079441542
5020,03-12-2017 05:00,winter,No,No,Clear or partly cloudy,9.84,12.88,70,6.0032,1.791759469
5021,03-12-2017 06:00,winter,No,No,Clear or partly cloudy,9.84,12.88,65,7.0015,2.397895273
5022,03-12-2017 07:00,winter,No,No,Clear or partly cloudy,9.02,12.88,75,6.0032,3.258096538
5023,03-12-2017 08:00,winter,No,No,Clear or partly cloudy,9.84,12.88,75,6.0032,4.143134726
5024,03-12-2017 09:00,winter,No,No,Clear or partly cloudy,10.66,13.635,70,7.0015,4.820281566
5025,03-12-2017 10:00,winter,No,No,Clear or partly cloudy,13.12,16.665,61,8.9981,5.272999559
5026,03-12-2017 11:00,winter,No,No,Clear or partly cloudy,13.12,16.665,57,,5.616771098
5027,03-12-2017 12:00,winter,No,No,Clear or partly cloudy,14.76,18.94,50,0,5.880532986
5028,03-12-2017 13:00,winter,No,No,Clear or partly cloudy,14.76,18.18,50,6.0032,5.676753802
5029,03-12-2017 14:00,winter,No,No,Clear or partly cloudy,14.76,18.94,46,0,5.837730447
5030,03-12-2017 15:00,winter,No,No,Clear or partly cloudy,15.58,19.695,46,0,5.82008293
5031,03-12-2017 16:00,winter,No,No,Clear or partly cloudy,15.58,19.695,46,0,5.720311777
5032,03-12-2017 17:00,winter,No,No,Clear or partly cloudy,,18.94,62,0,5.446737372
5033,03-12-2017 18:00,winter,No,No,Clear or partly cloudy,13.94,16.665,53,8.9981,5.411646052
5034,03-12-2017 19:00,winter,No,No,Clear or partly cloudy,12.3,15.91,61,6.0032,5.164785974
5035,03-12-2017 20:00,winter,No,No,Clear or partly cloudy,,15.91,61,6.0032,4.844187086
5036,03-12-2017 21:00,winter,No,No,Mist,,15.91,61,6.0032,4.691347882
5037,03-12-2017 22:00,winter,No,No,Mist,13.12,16.665,61,6.0032,4.736198448
5038,03-12-2017 23:00,winter,No,No,Clear or partly cloudy,12.3,15.15,70,8.9981,4.442651256
5039,04-12-2017 00:00,winter,No,No,Clear or partly cloudy,12.3,15.91,70,7.0015,4.418840608
5040,04-12-2017 01:00,winter,No,No,Clear or partly cloudy,12.3,15.91,75,6.0032,4.304065093
5041,04-12-2017 02:00,winter,No,No,Clear or partly cloudy,10.66,15.15,81,0,4.127134385
5042,04-12-2017 03:00,winter,No,No,Clear or partly cloudy,11.48,15.91,75,,3.713572067
5043,04-12-2017 04:00,winter,No,No,Clear or partly cloudy,10.66,15.15,87,0,2.397895273
5044,04-12-2017 05:00,winter,No,No,Clear or partly cloudy,,15.15,81,0,1.386294361
5045,04-12-2017 06:00,winter,No,No,Clear or partly cloudy,9.84,14.395,93,,1.386294361
5046,04-12-2017 07:00,winter,No,No,Clear or partly cloudy,10.66,15.15,87,0,3.258096538
5047,04-12-2017 08:00,winter,No,No,Clear or partly cloudy,10.66,,87,0,4.007333185
5048,04-12-2017 09:00,winter,No,No,Clear or partly cloudy,12.3,16.665,81,0,4.836281907
5049,04-12-2017 10:00,winter,No,No,Clear or partly cloudy,13.12,16.665,81,8.9981,5.375278408
5050,04-12-2017 11:00,winter,No,No,Clear or partly cloudy,13.94,16.665,81,11.0014,5.537334267
5051,04-12-2017 12:00,winter,No,No,Clear or partly cloudy,14.76,17.425,81,,5.796057751
5052,04-12-2017 13:00,winter,No,No,Clear or partly cloudy,16.4,20.455,66,15.0013,5.877735782
5053,04-12-2017 14:00,winter,No,No,Clear or partly cloudy,17.22,21.21,62,8.9981,5.777652323
5054,04-12-2017 15:00,winter,No,No,Clear or partly cloudy,17.22,21.21,62,12.998,5.690359454
5055,04-12-2017 16:00,winter,No,No,Clear or partly cloudy,,21.21,58,15.0013,5.799092654
5056,04-12-2017 17:00,winter,No,No,Clear or partly cloudy,15.58,19.695,,8.9981,5.501258211
5057,04-12-2017 18:00,winter,No,No,Clear or partly cloudy,15.58,19.695,71,,5.141663557
5058,04-12-2017 19:00,winter,No,No,Clear or partly cloudy,15.58,19.695,76,0,5.153291594
5059,04-12-2017 20:00,winter,No,No,Clear or partly cloudy,14.76,17.425,76,8.9981,4.820281566
5060,04-12-2017 21:00,winter,No,No,Clear or partly cloudy,14.76,18.18,81,7.0015,4.276666119
5061,04-12-2017 22:00,winter,No,No,Clear or partly cloudy,13.94,17.425,87,7.0015,4.158883083
5062,04-12-2017 23:00,winter,No,No,Clear or partly cloudy,13.94,17.425,87,7.0015,3.80666249
5063,05-12-2017 00:00,winter,No,Yes,Clear or partly cloudy,13.12,16.665,87,6.0032,3.17805383
5064,05-12-2017 01:00,winter,No,Yes,Clear or partly cloudy,,17.425,87,0,2.48490665
5065,05-12-2017 02:00,winter,No,Yes,Clear or partly cloudy,13.12,17.425,87,0,2.079441542
5066,05-12-2017 03:00,winter,No,Yes,Clear or partly cloudy,13.12,17.425,87,0,0.693147181
5067,05-12-2017 04:00,winter,No,Yes,Clear or partly cloudy,,15.91,87,7.0015,1.945910149
5068,05-12-2017 05:00,winter,No,Yes,Clear or partly cloudy,12.3,15.91,87,7.0015,3.218875825
5069,05-12-2017 06:00,winter,No,Yes,Clear or partly cloudy,12.3,15.91,93,6.0032,4.49980967
5070,05-12-2017 07:00,winter,No,Yes,Clear or partly cloudy,13.12,17.425,90,0,5.645446898
5071,05-12-2017 08:00,winter,No,Yes,Clear or partly cloudy,13.12,17.425,93,0,6.001414878
5072,05-12-2017 09:00,winter,No,Yes,Mist,14.76,18.18,87,6.0032,5.247024072
5073,05-12-2017 10:00,winter,No,Yes,Mist,14.76,18.18,87,6.0032,4.465908119
5074,05-12-2017 11:00,winter,No,Yes,Mist,14.76,18.18,87,6.0032,4.812184355
5075,05-12-2017 12:00,winter,No,Yes,Mist,16.4,20.455,76,7.0015,5.036952602
5076,05-12-2017 13:00,winter,No,Yes,Mist,17.22,21.21,71,6.0032,5.141663557
5077,05-12-2017 14:00,winter,No,Yes,Mist,,22.725,67,0,4.890349128
5078,05-12-2017 15:00,winter,No,Yes,Mist,18.86,22.725,72,6.0032,4.997212274
5079,05-12-2017 16:00,winter,No,Yes,Clear or partly cloudy,20.5,24.24,63,6.0032,5.513428746
5080,05-12-2017 17:00,winter,No,Yes,Clear or partly cloudy,17.22,21.21,77,0,6.100318952
5081,05-12-2017 18:00,winter,No,Yes,Clear or partly cloudy,18.04,21.97,77,0,5.988961417
5082,05-12-2017 19:00,winter,No,Yes,Mist,18.86,22.725,77,0,5.730099783
5083,05-12-2017 20:00,winter,No,Yes,Mist,18.86,22.725,82,7.0015,5.323009979
5084,05-12-2017 21:00,winter,No,Yes,Mist,18.04,21.97,88,6.0032,5.170483995
5085,05-12-2017 22:00,winter,No,Yes,Mist,18.04,21.97,88,8.9981,4.663439094
5086,05-12-2017 23:00,winter,No,Yes,Mist,18.86,22.725,88,8.9981,4.127134385
5087,06-12-2017 00:00,winter,No,Yes,Mist,20.5,24.24,77,19.9995,3.33220451
5088,06-12-2017 01:00,winter,No,Yes,Mist,,22.725,88,19.9995,2.772588722
5089,06-12-2017 02:00,winter,No,Yes,Mist,18.86,22.725,87,12.998,1.098612289
5090,06-12-2017 03:00,winter,No,Yes,Mist,,22.725,87,12.998,1.098612289
5091,06-12-2017 04:00,winter,No,Yes,Light snow or rain,18.86,22.725,88,15.0013,1.945910149
5092,06-12-2017 05:00,winter,No,Yes,Light snow or rain,18.86,22.725,88,15.0013,2.995732274
5093,06-12-2017 06:00,winter,No,Yes,Mist,18.04,21.97,94,19.0012,4.454347296
5094,06-12-2017 07:00,winter,No,Yes,Mist,18.86,22.725,94,12.998,5.455321115
5095,06-12-2017 08:00,winter,No,Yes,Mist,18.86,22.725,94,12.998,6.025865974
5096,06-12-2017 09:00,winter,No,Yes,Mist,18.86,22.725,94,15.0013,5.318119994
5097,06-12-2017 10:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,19.0012,3.912023005
5098,06-12-2017 11:00,winter,No,Yes,Light snow or rain,18.86,22.725,94,16.9979,3.465735903
5099,06-12-2017 12:00,winter,No,Yes,Light snow or rain,,22.725,100,15.0013,4.007333185
5100,06-12-2017 13:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,12.998,4.262679877
5101,06-12-2017 14:00,winter,No,Yes,Light snow or rain,19.68,23.485,100,15.0013,4.317488114
5102,06-12-2017 15:00,winter,No,Yes,Light snow or rain,20.5,24.24,100,12.998,3.80666249
5103,06-12-2017 16:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,16.9979,4.477336814
5104,06-12-2017 17:00,winter,No,Yes,Mist,18.86,22.725,100,15.0013,5.568344504
5105,06-12-2017 18:00,winter,No,Yes,Mist,18.86,22.725,100,19.0012,5.717027701
5106,06-12-2017 19:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,19.9995,5.451038454
5107,06-12-2017 20:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,19.9995,4.700480366
5108,06-12-2017 21:00,winter,No,Yes,Mist,,21.97,100,12.998,4.736198448
5109,06-12-2017 22:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,11.0014,4.465908119
5110,06-12-2017 23:00,winter,No,Yes,Light snow or rain,18.86,22.725,100,11.0014,3.970291914
5111,07-12-2017 00:00,winter,No,Yes,Clear or partly cloudy,,21.97,100,12.998,3.496507561
